sample_id,bacteria,antibiotics,phenotype
SAMN13412195,Staphylococcus aureus,rifampin,susceptible
SAMN13412196,Staphylococcus aureus,cefoxitin,susceptible
SAMN13412196,Staphylococcus aureus,clindamycin,susceptible
SAMN13412196,Staphylococcus aureus,erythromycin,susceptible
SAMN13412196,Staphylococcus aureus,gentamicin,susceptible
SAMN13412196,Staphylococcus aureus,levofloxacin,susceptible
SAMN13412196,Staphylococcus aureus,oxacillin,susceptible
SAMN13412196,Staphylococcus aureus,penicillin,resistant
SAMN13412196,Staphylococcus aureus,rifampin,susceptible
SAMN13412197,Staphylococcus aureus,cefoxitin,resistant
SAMN13412197,Staphylococcus aureus,clindamycin,susceptible
SAMN13412197,Staphylococcus aureus,erythromycin,resistant
SAMN13412197,Staphylococcus aureus,gentamicin,susceptible
SAMN13412197,Staphylococcus aureus,levofloxacin,susceptible
SAMN13412197,Staphylococcus aureus,oxacillin,susceptible
SAMN13412197,Staphylococcus aureus,penicillin,resistant
SAMN13412197,Staphylococcus aureus,rifampin,susceptible
SAMN13412198,Staphylococcus aureus,cefoxitin,resistant
SAMN13412198,Staphylococcus aureus,clindamycin,susceptible
SAMN13412198,Staphylococcus aureus,doxycycline,susceptible
SAMN13412198,Staphylococcus aureus,erythromycin,susceptible
SAMN13412198,Staphylococcus aureus,gentamicin,resistant
SAMN13412198,Staphylococcus aureus,levofloxacin,resistant
SAMN13412198,Staphylococcus aureus,oxacillin,susceptible
SAMN13412198,Staphylococcus aureus,penicillin,resistant
SAMN13412198,Staphylococcus aureus,rifampin,susceptible
SAMN13412198,Staphylococcus aureus,tetracycline,resistant
SAMN13412199,Staphylococcus aureus,cefoxitin,resistant
SAMN13412199,Staphylococcus aureus,clindamycin,resistant
SAMN13412199,Staphylococcus aureus,erythromycin,resistant
SAMN13412199,Staphylococcus aureus,gentamicin,resistant
SAMN13412199,Staphylococcus aureus,levofloxacin,resistant
SAMN13412199,Staphylococcus aureus,oxacillin,resistant
SAMN13412199,Staphylococcus aureus,penicillin,resistant
SAMN13412199,Staphylococcus aureus,tetracycline,resistant
SAMN28235834,Escherichia coli,amikacin,susceptible
SAMN28235834,Escherichia coli,ampicillin,resistant
SAMN28235834,Escherichia coli,aztreonam,resistant
SAMN28235834,Escherichia coli,cefepime,resistant
SAMN28235834,Escherichia coli,cefotaxime,resistant
SAMN28235834,Escherichia coli,cefoxitin,susceptible
SAMN28235834,Escherichia coli,ceftazidime,resistant
SAMN28235834,Escherichia coli,ceftriaxone,resistant
SAMN28235834,Escherichia coli,ciprofloxacin,resistant
SAMN28235834,Escherichia coli,doripenem,susceptible
SAMN28235834,Escherichia coli,ertapenem,susceptible
SAMN28235834,Escherichia coli,gentamicin,susceptible
SAMN28235834,Escherichia coli,imipenem,susceptible
SAMN28235834,Escherichia coli,levofloxacin,resistant
SAMN28235834,Escherichia coli,meropenem,susceptible
SAMN28235834,Escherichia coli,tetracycline,resistant
SAMN28235834,Escherichia coli,tobramycin,susceptible
SAMN28235835,Klebsiella oxytoca,cefotaxime,resistant
SAMN28235835,Klebsiella oxytoca,ceftriaxone,resistant
SAMN28235835,Klebsiella oxytoca,ertapenem,susceptible
SAMN28235835,Klebsiella oxytoca,imipenem,susceptible
SAMN28235835,Klebsiella oxytoca,meropenem,susceptible
SAMN28235835,Klebsiella oxytoca,tobramycin,resistant
SAMN28235836,Klebsiella pneumoniae,amikacin,susceptible
SAMN28235836,Klebsiella pneumoniae,cefepime,resistant
SAMN28235836,Klebsiella pneumoniae,cefotaxime,resistant
SAMN28235836,Klebsiella pneumoniae,cefoxitin,susceptible
SAMN28235836,Klebsiella pneumoniae,ceftazidime,resistant
SAMN28235836,Klebsiella pneumoniae,ceftriaxone,resistant
SAMN28235836,Klebsiella pneumoniae,ciprofloxacin,susceptible
SAMN28235836,Klebsiella pneumoniae,colistin,susceptible
SAMN28235836,Klebsiella pneumoniae,doripenem,susceptible
SAMN28235836,Klebsiella pneumoniae,ertapenem,susceptible
SAMN28235836,Klebsiella pneumoniae,gentamicin,resistant
SAMN28235836,Klebsiella pneumoniae,imipenem,susceptible
SAMN28235836,Klebsiella pneumoniae,levofloxacin,susceptible
SAMN28235836,Klebsiella pneumoniae,meropenem,susceptible
SAMN28235836,Klebsiella pneumoniae,minocycline,susceptible
SAMN28235836,Klebsiella pneumoniae,tetracycline,susceptible
SAMN28235836,Klebsiella pneumoniae,tigecycline,susceptible
SAMN28235836,Klebsiella pneumoniae,tobramycin,resistant
SAMN16887351,Klebsiella pneumoniae,amikacin,susceptible
SAMN16887351,Klebsiella pneumoniae,aztreonam,resistant
SAMN16887351,Klebsiella pneumoniae,cefepime,resistant
SAMN16887351,Klebsiella pneumoniae,cefotaxime,resistant
SAMN16887351,Klebsiella pneumoniae,ceftazidime,resistant
SAMN16887351,Klebsiella pneumoniae,ceftriaxone,resistant
SAMN16887351,Klebsiella pneumoniae,doripenem,resistant
SAMN16887351,Klebsiella pneumoniae,ertapenem,resistant
SAMN16887351,Klebsiella pneumoniae,gentamicin,susceptible
SAMN16887351,Klebsiella pneumoniae,imipenem,resistant
SAMN16887351,Klebsiella pneumoniae,levofloxacin,resistant
SAMN16887351,Klebsiella pneumoniae,meropenem,resistant
SAMN16887351,Klebsiella pneumoniae,tetracycline,susceptible
SAMN16887351,Klebsiella pneumoniae,tigecycline,susceptible
SAMN16887351,Klebsiella pneumoniae,tobramycin,susceptible
SAMN16887352,Enterobacter cloacae,amikacin,susceptible
SAMN16887352,Enterobacter cloacae,aztreonam,resistant
SAMN16887352,Enterobacter cloacae,ceftriaxone,resistant
SAMN16887352,Enterobacter cloacae,ciprofloxacin,resistant
SAMN16887352,Enterobacter cloacae,ertapenem,resistant
SAMN16887352,Enterobacter cloacae,gentamicin,susceptible
SAMN16887352,Enterobacter cloacae,levofloxacin,resistant
SAMN16887352,Enterobacter cloacae,tetracycline,resistant
SAMN16887352,Enterobacter cloacae,tigecycline,resistant
SAMN16887352,Enterobacter cloacae,tobramycin,susceptible
SAMN28235837,Escherichia coli,amikacin,susceptible
SAMN28235837,Escherichia coli,ampicillin,resistant
SAMN28235837,Escherichia coli,aztreonam,resistant
SAMN28235837,Escherichia coli,cefotaxime,resistant
SAMN28235837,Escherichia coli,cefoxitin,susceptible
SAMN28235837,Escherichia coli,ceftazidime,susceptible
SAMN28235837,Escherichia coli,ceftriaxone,resistant
SAMN28235837,Escherichia coli,ciprofloxacin,susceptible
SAMN28235837,Escherichia coli,doripenem,susceptible
SAMN28235837,Escherichia coli,ertapenem,susceptible
SAMN28235837,Escherichia coli,gentamicin,susceptible
SAMN28235837,Escherichia coli,imipenem,susceptible
SAMN28235837,Escherichia coli,levofloxacin,susceptible
SAMN28235837,Escherichia coli,meropenem,susceptible
SAMN28235837,Escherichia coli,tetracycline,resistant
SAMN28235837,Escherichia coli,tobramycin,susceptible
SAMN28235838,Klebsiella pneumoniae,amikacin,susceptible
SAMN28235838,Klebsiella pneumoniae,aztreonam,resistant
SAMN28235838,Klebsiella pneumoniae,cefepime,resistant
SAMN28235838,Klebsiella pneumoniae,cefotaxime,resistant
SAMN28235838,Klebsiella pneumoniae,cefoxitin,susceptible
SAMN28235838,Klebsiella pneumoniae,ceftazidime,resistant
SAMN28235838,Klebsiella pneumoniae,ceftriaxone,resistant
SAMN28235838,Klebsiella pneumoniae,doripenem,susceptible
SAMN28235838,Klebsiella pneumoniae,ertapenem,susceptible
SAMN28235838,Klebsiella pneumoniae,gentamicin,susceptible
SAMN28235838,Klebsiella pneumoniae,imipenem,susceptible
SAMN28235838,Klebsiella pneumoniae,levofloxacin,susceptible
SAMN28235838,Klebsiella pneumoniae,meropenem,susceptible
SAMN28235838,Klebsiella pneumoniae,minocycline,susceptible
SAMN28235838,Klebsiella pneumoniae,tetracycline,susceptible
SAMN28235838,Klebsiella pneumoniae,tigecycline,susceptible
SAMN28235838,Klebsiella pneumoniae,tobramycin,susceptible
SAMN16887353,Klebsiella pneumoniae,aztreonam,resistant
SAMN16887353,Klebsiella pneumoniae,cefepime,resistant
SAMN16887353,Klebsiella pneumoniae,cefotaxime,resistant
SAMN16887353,Klebsiella pneumoniae,ceftazidime,resistant
SAMN16887353,Klebsiella pneumoniae,ceftriaxone,resistant
SAMN16887353,Klebsiella pneumoniae,ciprofloxacin,resistant
SAMN16887353,Klebsiella pneumoniae,colistin,susceptible
SAMN16887353,Klebsiella pneumoniae,doripenem,resistant
SAMN16887353,Klebsiella pneumoniae,ertapenem,resistant
SAMN16887353,Klebsiella pneumoniae,imipenem,resistant
SAMN16887353,Klebsiella pneumoniae,levofloxacin,resistant
SAMN16887353,Klebsiella pneumoniae,meropenem,resistant
SAMN16887353,Klebsiella pneumoniae,minocycline,susceptible
SAMN16887353,Klebsiella pneumoniae,tetracycline,susceptible
SAMN16887353,Klebsiella pneumoniae,tigecycline,susceptible
SAMN16887353,Klebsiella pneumoniae,tobramycin,resistant
SAMN28235839,Escherichia coli,amikacin,susceptible
SAMN28235839,Escherichia coli,ampicillin,resistant
SAMN28235839,Escherichia coli,aztreonam,resistant
SAMN28235839,Escherichia coli,cefepime,resistant
SAMN28235839,Escherichia coli,cefotaxime,resistant
SAMN28235839,Escherichia coli,cefoxitin,susceptible
SAMN28235839,Escherichia coli,ceftriaxone,resistant
SAMN28235839,Escherichia coli,ciprofloxacin,susceptible
SAMN28235839,Escherichia coli,doripenem,susceptible
SAMN28235839,Escherichia coli,ertapenem,susceptible
SAMN28235839,Escherichia coli,gentamicin,resistant
SAMN28235839,Escherichia coli,imipenem,susceptible
SAMN28235839,Escherichia coli,levofloxacin,susceptible
SAMN28235839,Escherichia coli,meropenem,susceptible
SAMN28235839,Escherichia coli,tetracycline,resistant
SAMN28235839,Escherichia coli,tobramycin,susceptible
SAMN28235840,Klebsiella pneumoniae,amikacin,susceptible
SAMN28235840,Klebsiella pneumoniae,aztreonam,resistant
SAMN28235840,Klebsiella pneumoniae,cefepime,resistant
SAMN28235840,Klebsiella pneumoniae,cefotaxime,resistant
SAMN28235840,Klebsiella pneumoniae,ceftazidime,resistant
SAMN28235840,Klebsiella pneumoniae,ceftriaxone,resistant
SAMN28235840,Klebsiella pneumoniae,ciprofloxacin,resistant
SAMN28235840,Klebsiella pneumoniae,doripenem,susceptible
SAMN28235840,Klebsiella pneumoniae,ertapenem,susceptible
SAMN28235840,Klebsiella pneumoniae,gentamicin,resistant
SAMN28235840,Klebsiella pneumoniae,imipenem,susceptible
SAMN28235840,Klebsiella pneumoniae,levofloxacin,resistant
SAMN28235840,Klebsiella pneumoniae,meropenem,susceptible
SAMN28235840,Klebsiella pneumoniae,minocycline,resistant
SAMN28235840,Klebsiella pneumoniae,tetracycline,resistant
SAMN28235840,Klebsiella pneumoniae,tigecycline,resistant
SAMN28235841,Escherichia coli,amikacin,susceptible
SAMN28235841,Escherichia coli,ampicillin,resistant
SAMN28235841,Escherichia coli,aztreonam,resistant
SAMN28235841,Escherichia coli,cefepime,resistant
SAMN28235841,Escherichia coli,cefotaxime,resistant
SAMN28235841,Escherichia coli,cefoxitin,susceptible
SAMN28235841,Escherichia coli,ceftazidime,resistant
SAMN28235841,Escherichia coli,ceftriaxone,resistant
SAMN28235841,Escherichia coli,ciprofloxacin,resistant
SAMN28235841,Escherichia coli,doripenem,susceptible
SAMN28235841,Escherichia coli,ertapenem,susceptible
SAMN28235841,Escherichia coli,gentamicin,susceptible
SAMN28235841,Escherichia coli,imipenem,susceptible
SAMN28235841,Escherichia coli,levofloxacin,resistant
SAMN28235841,Escherichia coli,meropenem,susceptible
SAMN28235841,Escherichia coli,tetracycline,resistant
SAMN28235842,Klebsiella pneumoniae,amikacin,susceptible
SAMN28235842,Klebsiella pneumoniae,aztreonam,resistant
SAMN28235842,Klebsiella pneumoniae,cefepime,resistant
SAMN28235842,Klebsiella pneumoniae,cefotaxime,resistant
SAMN28235842,Klebsiella pneumoniae,cefoxitin,susceptible
SAMN28235842,Klebsiella pneumoniae,ceftriaxone,resistant
SAMN28235842,Klebsiella pneumoniae,ciprofloxacin,susceptible
SAMN28235842,Klebsiella pneumoniae,colistin,susceptible
SAMN28235842,Klebsiella pneumoniae,doripenem,susceptible
SAMN28235842,Klebsiella pneumoniae,ertapenem,susceptible
SAMN28235842,Klebsiella pneumoniae,gentamicin,susceptible
SAMN28235842,Klebsiella pneumoniae,imipenem,susceptible
SAMN28235842,Klebsiella pneumoniae,levofloxacin,susceptible
SAMN28235842,Klebsiella pneumoniae,meropenem,susceptible
SAMN28235842,Klebsiella pneumoniae,minocycline,susceptible
SAMN28235842,Klebsiella pneumoniae,tetracycline,resistant
SAMN28235842,Klebsiella pneumoniae,tigecycline,susceptible
SAMN28235842,Klebsiella pneumoniae,tobramycin,susceptible
SAMN28235843,Escherichia coli,amikacin,susceptible
SAMN28235843,Escherichia coli,ampicillin,resistant
SAMN28235843,Escherichia coli,aztreonam,resistant
SAMN28235843,Escherichia coli,cefepime,resistant
SAMN28235843,Escherichia coli,cefotaxime,resistant
SAMN28235843,Escherichia coli,ceftazidime,susceptible
SAMN28235843,Escherichia coli,ceftriaxone,resistant
SAMN28235843,Escherichia coli,ciprofloxacin,susceptible
SAMN28235843,Escherichia coli,doripenem,susceptible
SAMN28235843,Escherichia coli,ertapenem,susceptible
SAMN28235843,Escherichia coli,gentamicin,susceptible
SAMN28235843,Escherichia coli,imipenem,susceptible
SAMN28235843,Escherichia coli,levofloxacin,susceptible
SAMN28235843,Escherichia coli,meropenem,susceptible
SAMN28235843,Escherichia coli,tetracycline,resistant
SAMN28235843,Escherichia coli,tobramycin,susceptible
SAMN28235844,Klebsiella pneumoniae,amikacin,susceptible
SAMN28235844,Klebsiella pneumoniae,aztreonam,resistant
SAMN28235844,Klebsiella pneumoniae,cefepime,resistant
SAMN28235844,Klebsiella pneumoniae,cefotaxime,resistant
SAMN28235844,Klebsiella pneumoniae,cefoxitin,susceptible
SAMN28235844,Klebsiella pneumoniae,ceftriaxone,resistant
SAMN28235844,Klebsiella pneumoniae,colistin,susceptible
SAMN28235844,Klebsiella pneumoniae,doripenem,susceptible
SAMN28235844,Klebsiella pneumoniae,ertapenem,susceptible
SAMN28235844,Klebsiella pneumoniae,gentamicin,resistant
SAMN28235844,Klebsiella pneumoniae,imipenem,susceptible
SAMN28235844,Klebsiella pneumoniae,levofloxacin,susceptible
SAMN28235844,Klebsiella pneumoniae,meropenem,susceptible
SAMN28235844,Klebsiella pneumoniae,minocycline,susceptible
SAMN28235844,Klebsiella pneumoniae,tetracycline,resistant
SAMN28235844,Klebsiella pneumoniae,tigecycline,susceptible
SAMN28235844,Klebsiella pneumoniae,tobramycin,resistant
SAMN28235845,Klebsiella pneumoniae,amikacin,susceptible
SAMN28235845,Klebsiella pneumoniae,aztreonam,resistant
SAMN28235845,Klebsiella pneumoniae,cefepime,resistant
SAMN28235845,Klebsiella pneumoniae,cefotaxime,resistant
SAMN28235845,Klebsiella pneumoniae,cefoxitin,susceptible
SAMN28235845,Klebsiella pneumoniae,ceftazidime,susceptible
SAMN28235845,Klebsiella pneumoniae,ceftriaxone,resistant
SAMN28235845,Klebsiella pneumoniae,colistin,susceptible
SAMN28235845,Klebsiella pneumoniae,doripenem,susceptible
SAMN28235845,Klebsiella pneumoniae,ertapenem,susceptible
SAMN28235845,Klebsiella pneumoniae,gentamicin,resistant
SAMN28235845,Klebsiella pneumoniae,imipenem,susceptible
SAMN28235845,Klebsiella pneumoniae,levofloxacin,susceptible
SAMN28235845,Klebsiella pneumoniae,meropenem,susceptible
SAMN28235845,Klebsiella pneumoniae,tetracycline,resistant
SAMN28235845,Klebsiella pneumoniae,tigecycline,susceptible
SAMN28235845,Klebsiella pneumoniae,tobramycin,susceptible
SAMN28235846,Escherichia coli,amikacin,susceptible
SAMN28235846,Escherichia coli,ampicillin,resistant
SAMN28235846,Escherichia coli,aztreonam,susceptible
SAMN28235846,Escherichia coli,cefotaxime,resistant
SAMN28235846,Escherichia coli,cefoxitin,susceptible
SAMN28235846,Escherichia coli,ceftazidime,susceptible
SAMN28235846,Escherichia coli,ceftriaxone,resistant
SAMN28235846,Escherichia coli,ciprofloxacin,resistant
SAMN28235846,Escherichia coli,doripenem,susceptible
SAMN28235846,Escherichia coli,ertapenem,susceptible
SAMN28235846,Escherichia coli,gentamicin,susceptible
SAMN28235846,Escherichia coli,imipenem,susceptible
SAMN28235846,Escherichia coli,levofloxacin,resistant
SAMN28235846,Escherichia coli,meropenem,susceptible
SAMN28235846,Escherichia coli,tetracycline,susceptible
SAMN28235846,Escherichia coli,tobramycin,susceptible
SAMN28235847,Klebsiella pneumoniae,amikacin,susceptible
SAMN28235847,Klebsiella pneumoniae,aztreonam,resistant
SAMN28235847,Klebsiella pneumoniae,cefepime,resistant
SAMN28235847,Klebsiella pneumoniae,cefotaxime,resistant
SAMN28235847,Klebsiella pneumoniae,cefoxitin,susceptible
SAMN28235847,Klebsiella pneumoniae,ceftazidime,resistant
SAMN28235847,Klebsiella pneumoniae,ceftriaxone,resistant
SAMN28235847,Klebsiella pneumoniae,ciprofloxacin,resistant
SAMN28235847,Klebsiella pneumoniae,colistin,susceptible
SAMN28235847,Klebsiella pneumoniae,doripenem,susceptible
SAMN28235847,Klebsiella pneumoniae,ertapenem,susceptible
SAMN28235847,Klebsiella pneumoniae,gentamicin,resistant
SAMN28235847,Klebsiella pneumoniae,imipenem,susceptible
SAMN28235847,Klebsiella pneumoniae,levofloxacin,resistant
SAMN28235847,Klebsiella pneumoniae,meropenem,susceptible
SAMN28235847,Klebsiella pneumoniae,minocycline,susceptible
SAMN28235847,Klebsiella pneumoniae,tetracycline,resistant
SAMN28235847,Klebsiella pneumoniae,tigecycline,susceptible
SAMN28235847,Klebsiella pneumoniae,tobramycin,resistant
SAMN28235848,Escherichia coli,amikacin,susceptible
SAMN28235848,Escherichia coli,ampicillin,resistant
SAMN28235848,Escherichia coli,cefepime,resistant
SAMN28235848,Escherichia coli,cefotaxime,resistant
SAMN28235848,Escherichia coli,cefoxitin,susceptible
SAMN28235848,Escherichia coli,ceftazidime,susceptible
SAMN28235848,Escherichia coli,ceftriaxone,resistant
SAMN28235848,Escherichia coli,ciprofloxacin,susceptible
SAMN28235848,Escherichia coli,doripenem,susceptible
SAMN28235848,Escherichia coli,ertapenem,susceptible
SAMN28235848,Escherichia coli,gentamicin,resistant
SAMN28235848,Escherichia coli,imipenem,susceptible
SAMN28235848,Escherichia coli,levofloxacin,susceptible
SAMN28235848,Escherichia coli,meropenem,susceptible
SAMN28235848,Escherichia coli,tetracycline,susceptible
SAMN28235848,Escherichia coli,tobramycin,resistant
SAMN28235849,Klebsiella pneumoniae,amikacin,susceptible
SAMN28235849,Klebsiella pneumoniae,aztreonam,resistant
SAMN28235849,Klebsiella pneumoniae,cefepime,resistant
SAMN28235849,Klebsiella pneumoniae,cefotaxime,resistant
SAMN28235849,Klebsiella pneumoniae,cefoxitin,susceptible
SAMN28235849,Klebsiella pneumoniae,ceftazidime,resistant
SAMN28235849,Klebsiella pneumoniae,ceftriaxone,resistant
SAMN28235849,Klebsiella pneumoniae,ciprofloxacin,susceptible
SAMN28235849,Klebsiella pneumoniae,colistin,susceptible
SAMN28235849,Klebsiella pneumoniae,doripenem,susceptible
SAMN28235849,Klebsiella pneumoniae,ertapenem,susceptible
SAMN28235849,Klebsiella pneumoniae,gentamicin,susceptible
SAMN28235849,Klebsiella pneumoniae,imipenem,susceptible
SAMN28235849,Klebsiella pneumoniae,levofloxacin,susceptible
SAMN28235849,Klebsiella pneumoniae,meropenem,susceptible
SAMN28235849,Klebsiella pneumoniae,minocycline,resistant
SAMN28235849,Klebsiella pneumoniae,tetracycline,resistant
SAMN28235849,Klebsiella pneumoniae,tigecycline,resistant
SAMN28235849,Klebsiella pneumoniae,tobramycin,susceptible
SAMN28235851,Klebsiella pneumoniae,amikacin,susceptible
SAMN28235851,Klebsiella pneumoniae,aztreonam,resistant
SAMN28235851,Klebsiella pneumoniae,cefepime,resistant
SAMN28235851,Klebsiella pneumoniae,cefotaxime,resistant
SAMN28235851,Klebsiella pneumoniae,ceftazidime,resistant
SAMN28235851,Klebsiella pneumoniae,ceftriaxone,resistant
SAMN28235851,Klebsiella pneumoniae,ciprofloxacin,resistant
SAMN28235851,Klebsiella pneumoniae,colistin,resistant
SAMN28235851,Klebsiella pneumoniae,doripenem,susceptible
SAMN28235851,Klebsiella pneumoniae,ertapenem,susceptible
SAMN28235851,Klebsiella pneumoniae,gentamicin,susceptible
SAMN28235851,Klebsiella pneumoniae,imipenem,susceptible
SAMN28235851,Klebsiella pneumoniae,levofloxacin,resistant
SAMN28235851,Klebsiella pneumoniae,meropenem,susceptible
SAMN28235851,Klebsiella pneumoniae,minocycline,resistant
SAMN28235851,Klebsiella pneumoniae,tigecycline,susceptible
SAMN28235851,Klebsiella pneumoniae,tobramycin,susceptible
SAMN28235852,Escherichia coli,amikacin,susceptible
SAMN28235852,Escherichia coli,ampicillin,resistant
SAMN28235852,Escherichia coli,cefotaxime,resistant
SAMN28235852,Escherichia coli,cefoxitin,susceptible
SAMN28235852,Escherichia coli,ceftazidime,susceptible
SAMN28235852,Escherichia coli,ceftriaxone,resistant
SAMN28235852,Escherichia coli,ciprofloxacin,susceptible
SAMN28235852,Escherichia coli,doripenem,susceptible
SAMN28235852,Escherichia coli,ertapenem,susceptible
SAMN28235852,Escherichia coli,gentamicin,susceptible
SAMN28235852,Escherichia coli,imipenem,susceptible
SAMN28235852,Escherichia coli,levofloxacin,susceptible
SAMN28235852,Escherichia coli,meropenem,susceptible
SAMN28235852,Escherichia coli,tetracycline,resistant
SAMN28235852,Escherichia coli,tobramycin,susceptible
SAMN28235853,Klebsiella pneumoniae,amikacin,susceptible
SAMN28235853,Klebsiella pneumoniae,aztreonam,susceptible
SAMN28235853,Klebsiella pneumoniae,cefotaxime,resistant
SAMN28235853,Klebsiella pneumoniae,cefoxitin,susceptible
SAMN28235853,Klebsiella pneumoniae,ceftazidime,susceptible
SAMN28235853,Klebsiella pneumoniae,ceftriaxone,resistant
SAMN28235853,Klebsiella pneumoniae,ciprofloxacin,susceptible
SAMN28235853,Klebsiella pneumoniae,colistin,susceptible
SAMN28235853,Klebsiella pneumoniae,doripenem,susceptible
SAMN28235853,Klebsiella pneumoniae,ertapenem,susceptible
SAMN28235853,Klebsiella pneumoniae,gentamicin,resistant
SAMN28235853,Klebsiella pneumoniae,imipenem,susceptible
SAMN28235853,Klebsiella pneumoniae,levofloxacin,susceptible
SAMN28235853,Klebsiella pneumoniae,meropenem,susceptible
SAMN28235853,Klebsiella pneumoniae,minocycline,susceptible
SAMN28235853,Klebsiella pneumoniae,tetracycline,resistant
SAMN28235853,Klebsiella pneumoniae,tigecycline,susceptible
SAMN28235853,Klebsiella pneumoniae,tobramycin,susceptible
SAMN28235854,Escherichia coli,amikacin,susceptible
SAMN28235854,Escherichia coli,ampicillin,resistant
SAMN28235854,Escherichia coli,cefotaxime,resistant
SAMN28235854,Escherichia coli,cefoxitin,susceptible
SAMN28235854,Escherichia coli,ceftazidime,susceptible
SAMN28235854,Escherichia coli,ceftriaxone,resistant
SAMN28235854,Escherichia coli,ciprofloxacin,resistant
SAMN28235854,Escherichia coli,doripenem,susceptible
SAMN28235854,Escherichia coli,ertapenem,susceptible
SAMN28235854,Escherichia coli,gentamicin,susceptible
SAMN28235854,Escherichia coli,imipenem,susceptible
SAMN28235854,Escherichia coli,levofloxacin,resistant
SAMN28235854,Escherichia coli,meropenem,susceptible
SAMN28235854,Escherichia coli,tetracycline,resistant
SAMN28235854,Escherichia coli,tobramycin,susceptible
SAMN28235855,Klebsiella pneumoniae,amikacin,susceptible
SAMN28235855,Klebsiella pneumoniae,aztreonam,resistant
SAMN28235855,Klebsiella pneumoniae,cefepime,resistant
SAMN28235855,Klebsiella pneumoniae,cefotaxime,resistant
SAMN28235855,Klebsiella pneumoniae,cefoxitin,susceptible
SAMN28235855,Klebsiella pneumoniae,ceftriaxone,resistant
SAMN28235855,Klebsiella pneumoniae,ciprofloxacin,susceptible
SAMN28235855,Klebsiella pneumoniae,colistin,susceptible
SAMN28235855,Klebsiella pneumoniae,doripenem,susceptible
SAMN28235855,Klebsiella pneumoniae,ertapenem,susceptible
SAMN28235855,Klebsiella pneumoniae,gentamicin,resistant
SAMN28235855,Klebsiella pneumoniae,imipenem,susceptible
SAMN28235855,Klebsiella pneumoniae,levofloxacin,susceptible
SAMN28235855,Klebsiella pneumoniae,meropenem,susceptible
SAMN28235855,Klebsiella pneumoniae,minocycline,susceptible
SAMN28235855,Klebsiella pneumoniae,tetracycline,resistant
SAMN28235855,Klebsiella pneumoniae,tigecycline,susceptible
SAMN28235855,Klebsiella pneumoniae,tobramycin,resistant
SAMN28235856,Escherichia coli,amikacin,susceptible
SAMN28235856,Escherichia coli,ampicillin,resistant
SAMN28235856,Escherichia coli,aztreonam,resistant
SAMN28235856,Escherichia coli,cefepime,resistant
SAMN28235856,Escherichia coli,cefotaxime,resistant
SAMN28235856,Escherichia coli,cefoxitin,susceptible
SAMN28235856,Escherichia coli,ceftazidime,resistant
SAMN28235856,Escherichia coli,ceftriaxone,resistant
SAMN28235856,Escherichia coli,ciprofloxacin,susceptible
SAMN28235856,Escherichia coli,doripenem,susceptible
SAMN28235856,Escherichia coli,ertapenem,susceptible
SAMN28235856,Escherichia coli,gentamicin,susceptible
SAMN28235856,Escherichia coli,imipenem,susceptible
SAMN28235856,Escherichia coli,levofloxacin,susceptible
SAMN28235856,Escherichia coli,meropenem,susceptible
SAMN28235856,Escherichia coli,tetracycline,resistant
SAMN28235856,Escherichia coli,tobramycin,susceptible
SAMN28235857,Escherichia coli,amikacin,susceptible
SAMN28235857,Escherichia coli,ampicillin,resistant
SAMN28235857,Escherichia coli,aztreonam,resistant
SAMN28235857,Escherichia coli,cefotaxime,resistant
SAMN28235857,Escherichia coli,cefoxitin,susceptible
SAMN28235857,Escherichia coli,ceftazidime,resistant
SAMN28235857,Escherichia coli,ceftriaxone,resistant
SAMN28235857,Escherichia coli,ciprofloxacin,resistant
SAMN28235857,Escherichia coli,doripenem,susceptible
SAMN28235857,Escherichia coli,ertapenem,susceptible
SAMN28235857,Escherichia coli,gentamicin,susceptible
SAMN28235857,Escherichia coli,imipenem,susceptible
SAMN28235857,Escherichia coli,levofloxacin,resistant
SAMN28235857,Escherichia coli,meropenem,susceptible
SAMN28235857,Escherichia coli,tetracycline,resistant
SAMN28235857,Escherichia coli,tobramycin,susceptible
SAMN28235858,Escherichia coli,amikacin,susceptible
SAMN28235858,Escherichia coli,ampicillin,resistant
SAMN28235858,Escherichia coli,aztreonam,resistant
SAMN28235858,Escherichia coli,cefepime,resistant
SAMN28235858,Escherichia coli,cefotaxime,resistant
SAMN28235858,Escherichia coli,cefoxitin,susceptible
SAMN28235858,Escherichia coli,ceftazidime,resistant
SAMN28235858,Escherichia coli,ceftriaxone,resistant
SAMN28235858,Escherichia coli,ciprofloxacin,resistant
SAMN28235858,Escherichia coli,doripenem,susceptible
SAMN28235858,Escherichia coli,ertapenem,susceptible
SAMN28235858,Escherichia coli,gentamicin,resistant
SAMN28235858,Escherichia coli,imipenem,susceptible
SAMN28235858,Escherichia coli,levofloxacin,resistant
SAMN28235858,Escherichia coli,meropenem,susceptible
SAMN28235858,Escherichia coli,tetracycline,resistant
SAMN28235858,Escherichia coli,tobramycin,resistant
SAMN28235859,Escherichia coli,amikacin,susceptible
SAMN28235859,Escherichia coli,ampicillin,resistant
SAMN28235859,Escherichia coli,cefotaxime,resistant
SAMN28235859,Escherichia coli,ceftazidime,susceptible
SAMN28235859,Escherichia coli,ceftriaxone,resistant
SAMN28235859,Escherichia coli,ciprofloxacin,resistant
