sample_id,bacteria,antibiotics,phenotype
SAMN11110739,Pseudomonas aeruginosa,tobramycin,resistant
SAMN11110740,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11110740,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110740,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110740,Pseudomonas aeruginosa,tobramycin,resistant
SAMN11110741,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11110741,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110741,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110741,Pseudomonas aeruginosa,tobramycin,resistant
SAMN11110742,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11110742,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110742,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110742,Pseudomonas aeruginosa,tobramycin,resistant
SAMN11110743,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11110743,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110743,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110743,Pseudomonas aeruginosa,tobramycin,susceptible
SAMN11110744,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11110744,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110744,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110744,Pseudomonas aeruginosa,tobramycin,resistant
SAMN11110745,Pseudomonas aeruginosa,ceftazidime,resistant
SAMN11110745,Pseudomonas aeruginosa,ciprofloxacin,resistant
SAMN11110745,Pseudomonas aeruginosa,meropenem,resistant
SAMN11110745,Pseudomonas aeruginosa,tobramycin,resistant
MB055,Pseudomonas aeruginosa,cefepime,resistant
MB055,Pseudomonas aeruginosa,ceftazidime,resistant
MB055,Pseudomonas aeruginosa,meropenem,resistant
MB055,Pseudomonas aeruginosa,piperacillin-tazobactam,resistant
MB064,Pseudomonas aeruginosa,cefepime,susceptible
MB064,Pseudomonas aeruginosa,ceftazidime,susceptible
MB064,Pseudomonas aeruginosa,meropenem,resistant
MB064,Pseudomonas aeruginosa,piperacillin-tazobactam,susceptible
MB174,Pseudomonas aeruginosa,cefepime,susceptible
MB174,Pseudomonas aeruginosa,ceftazidime,susceptible
MB174,Pseudomonas aeruginosa,meropenem,resistant
MB174,Pseudomonas aeruginosa,piperacillin-tazobactam,susceptible
MB315,Pseudomonas aeruginosa,cefepime,susceptible
MB315,Pseudomonas aeruginosa,ceftazidime,susceptible
MB315,Pseudomonas aeruginosa,piperacillin-tazobactam,susceptible
MB398,Pseudomonas aeruginosa,ceftazidime,susceptible
MB398,Pseudomonas aeruginosa,meropenem,resistant
MB398,Pseudomonas aeruginosa,piperacillin-tazobactam,resistant
MB406,Pseudomonas aeruginosa,cefepime,susceptible
MB406,Pseudomonas aeruginosa,ceftazidime,susceptible
MB406,Pseudomonas aeruginosa,meropenem,susceptible
MB406,Pseudomonas aeruginosa,piperacillin-tazobactam,susceptible
MB430,Pseudomonas aeruginosa,cefepime,susceptible
MB430,Pseudomonas aeruginosa,ceftazidime,susceptible
MB430,Pseudomonas aeruginosa,meropenem,susceptible
MB430,Pseudomonas aeruginosa,piperacillin-tazobactam,susceptible
MB447,Pseudomonas aeruginosa,cefepime,resistant
MB447,Pseudomonas aeruginosa,ceftazidime,resistant
MB447,Pseudomonas aeruginosa,meropenem,resistant
MB447,Pseudomonas aeruginosa,piperacillin-tazobactam,resistant
MB473,Pseudomonas aeruginosa,cefepime,susceptible
MB473,Pseudomonas aeruginosa,ceftazidime,susceptible
MB473,Pseudomonas aeruginosa,meropenem,susceptible
MB473,Pseudomonas aeruginosa,piperacillin-tazobactam,susceptible
MB475,Pseudomonas aeruginosa,cefepime,susceptible
MB475,Pseudomonas aeruginosa,ceftazidime,susceptible
MB475,Pseudomonas aeruginosa,meropenem,susceptible
MB475,Pseudomonas aeruginosa,piperacillin-tazobactam,susceptible
MB504,Pseudomonas aeruginosa,cefepime,susceptible
MB504,Pseudomonas aeruginosa,ceftazidime,susceptible
MB504,Pseudomonas aeruginosa,meropenem,susceptible
MB504,Pseudomonas aeruginosa,piperacillin-tazobactam,susceptible
MB508,Pseudomonas aeruginosa,cefepime,resistant
MB508,Pseudomonas aeruginosa,ceftazidime,resistant
MB508,Pseudomonas aeruginosa,meropenem,resistant
MB508,Pseudomonas aeruginosa,piperacillin-tazobactam,resistant
MB580A,Pseudomonas aeruginosa,cefepime,resistant
MB580A,Pseudomonas aeruginosa,ceftazidime,resistant
MB580A,Pseudomonas aeruginosa,meropenem,resistant
MB580A,Pseudomonas aeruginosa,piperacillin-tazobactam,resistant
MB640,Pseudomonas aeruginosa,ceftazidime,susceptible
MB640,Pseudomonas aeruginosa,meropenem,resistant
MB699,Pseudomonas aeruginosa,cefepime,resistant
MB699,Pseudomonas aeruginosa,ceftazidime,resistant
MB699,Pseudomonas aeruginosa,meropenem,resistant
MB699,Pseudomonas aeruginosa,piperacillin-tazobactam,resistant
MB730,Pseudomonas aeruginosa,cefepime,resistant
MB730,Pseudomonas aeruginosa,ceftazidime,resistant
MB730,Pseudomonas aeruginosa,meropenem,resistant
MB730,Pseudomonas aeruginosa,piperacillin-tazobactam,resistant
MB771,Pseudomonas aeruginosa,ceftazidime,susceptible
MB771,Pseudomonas aeruginosa,meropenem,resistant
MB771,Pseudomonas aeruginosa,piperacillin-tazobactam,susceptible
MB894,Pseudomonas aeruginosa,cefepime,susceptible
MB894,Pseudomonas aeruginosa,ceftazidime,susceptible
MB894,Pseudomonas aeruginosa,meropenem,susceptible
MB894,Pseudomonas aeruginosa,piperacillin-tazobactam,susceptible
MB897,Pseudomonas aeruginosa,cefepime,susceptible
MB897,Pseudomonas aeruginosa,ceftazidime,susceptible
MB897,Pseudomonas aeruginosa,meropenem,susceptible
MB897,Pseudomonas aeruginosa,piperacillin-tazobactam,susceptible
MB952,Pseudomonas aeruginosa,cefepime,susceptible
MB952,Pseudomonas aeruginosa,ceftazidime,susceptible
MB952,Pseudomonas aeruginosa,meropenem,susceptible
MB952,Pseudomonas aeruginosa,piperacillin-tazobactam,susceptible
MBGAP04,Pseudomonas aeruginosa,cefepime,susceptible
MBGAP04,Pseudomonas aeruginosa,ceftazidime,susceptible
MBGAP04,Pseudomonas aeruginosa,meropenem,resistant
MBGAP04,Pseudomonas aeruginosa,piperacillin-tazobactam,susceptible
MBGAP21,Pseudomonas aeruginosa,cefepime,resistant
MBGAP21,Pseudomonas aeruginosa,ceftazidime,susceptible
MBGAP21,Pseudomonas aeruginosa,meropenem,resistant
MBGAP21,Pseudomonas aeruginosa,piperacillin-tazobactam,resistant
MB1014,Pseudomonas aeruginosa,cefepime,susceptible
MB1014,Pseudomonas aeruginosa,amikacin,susceptible
MB1014,Pseudomonas aeruginosa,tobramycin,susceptible
MB1014,Pseudomonas aeruginosa,ciprofloxacin,susceptible
MB1014,Pseudomonas aeruginosa,aztreonam,susceptible
MB1014,Pseudomonas aeruginosa,piperacillin-tazobactam,susceptible
MB1020,Pseudomonas aeruginosa,cefepime,susceptible
MB1020,Pseudomonas aeruginosa,amikacin,susceptible
MB1020,Pseudomonas aeruginosa,tobramycin,susceptible
MB1020,Pseudomonas aeruginosa,ciprofloxacin,susceptible
MB1020,Pseudomonas aeruginosa,aztreonam,susceptible
MB1020,Pseudomonas aeruginosa,piperacillin-tazobactam,susceptible
MB1024,Pseudomonas aeruginosa,cefepime,susceptible
MB1024,Pseudomonas aeruginosa,amikacin,susceptible
MB1024,Pseudomonas aeruginosa,tobramycin,susceptible
MB1024,Pseudomonas aeruginosa,ciprofloxacin,susceptible
MB1024,Pseudomonas aeruginosa,aztreonam,susceptible
MB1024,Pseudomonas aeruginosa,piperacillin-tazobactam,susceptible
MB1028,Pseudomonas aeruginosa,cefepime,susceptible
MB1028,Pseudomonas aeruginosa,amikacin,susceptible
MB1028,Pseudomonas aeruginosa,tobramycin,susceptible
MB1028,Pseudomonas aeruginosa,ciprofloxacin,susceptible
MB1028,Pseudomonas aeruginosa,aztreonam,susceptible
MB1028,Pseudomonas aeruginosa,piperacillin-tazobactam,susceptible
MB1059,Pseudomonas aeruginosa,amikacin,resistant
MB1059,Pseudomonas aeruginosa,tobramycin,resistant
MB1059,Pseudomonas aeruginosa,ciprofloxacin,resistant
MB1059,Pseudomonas aeruginosa,aztreonam,resistant
MB1059,Pseudomonas aeruginosa,imipenem,resistant
MB1067,Pseudomonas aeruginosa,cefepime,susceptible
MB1067,Pseudomonas aeruginosa,amikacin,susceptible
MB1067,Pseudomonas aeruginosa,tobramycin,susceptible
MB1067,Pseudomonas aeruginosa,ciprofloxacin,susceptible
MB1067,Pseudomonas aeruginosa,aztreonam,susceptible
MB1067,Pseudomonas aeruginosa,imipenem,susceptible
MB1067,Pseudomonas aeruginosa,meropenem,susceptible
MB1067,Pseudomonas aeruginosa,piperacillin-tazobactam,susceptible
MB1147,Pseudomonas aeruginosa,cefepime,susceptible
MB1147,Pseudomonas aeruginosa,amikacin,susceptible
MB1147,Pseudomonas aeruginosa,tobramycin,susceptible
MB1147,Pseudomonas aeruginosa,ciprofloxacin,susceptible
MB1147,Pseudomonas aeruginosa,aztreonam,susceptible
MB1147,Pseudomonas aeruginosa,ceftazidime,susceptible
MB1147,Pseudomonas aeruginosa,meropenem,susceptible
MB1147,Pseudomonas aeruginosa,piperacillin-tazobactam,susceptible
MB1164,Pseudomonas aeruginosa,cefepime,susceptible
MB1164,Pseudomonas aeruginosa,amikacin,susceptible
MB1164,Pseudomonas aeruginosa,tobramycin,susceptible
MB1164,Pseudomonas aeruginosa,ciprofloxacin,susceptible
MB1164,Pseudomonas aeruginosa,aztreonam,susceptible
MB1164,Pseudomonas aeruginosa,ceftazidime,susceptible
MB1164,Pseudomonas aeruginosa,imipenem,susceptible
MB1164,Pseudomonas aeruginosa,meropenem,susceptible
MB1164,Pseudomonas aeruginosa,piperacillin-tazobactam,susceptible
MB1167,Pseudomonas aeruginosa,amikacin,resistant
MB1167,Pseudomonas aeruginosa,ciprofloxacin,resistant
MB1167,Pseudomonas aeruginosa,ceftazidime,susceptible
MB1167,Pseudomonas aeruginosa,imipenem,resistant
MB1167,Pseudomonas aeruginosa,meropenem,resistant
MB1167,Pseudomonas aeruginosa,piperacillin-tazobactam,resistant
MB1231,Pseudomonas aeruginosa,cefepime,susceptible
MB1231,Pseudomonas aeruginosa,amikacin,susceptible
MB1231,Pseudomonas aeruginosa,tobramycin,susceptible
MB1231,Pseudomonas aeruginosa,ciprofloxacin,susceptible
MB1231,Pseudomonas aeruginosa,aztreonam,susceptible
MB1231,Pseudomonas aeruginosa,ceftazidime,susceptible
MB1231,Pseudomonas aeruginosa,meropenem,susceptible
MB1316,Pseudomonas aeruginosa,cefepime,susceptible
MB1316,Pseudomonas aeruginosa,amikacin,susceptible
MB1316,Pseudomonas aeruginosa,tobramycin,susceptible
MB1316,Pseudomonas aeruginosa,ciprofloxacin,susceptible
MB1316,Pseudomonas aeruginosa,aztreonam,susceptible
MB1316,Pseudomonas aeruginosa,ceftazidime,susceptible
MB1316,Pseudomonas aeruginosa,imipenem,susceptible
MB1316,Pseudomonas aeruginosa,meropenem,susceptible
MB1316,Pseudomonas aeruginosa,piperacillin-tazobactam,susceptible
MB1319,Pseudomonas aeruginosa,cefepime,susceptible
MB1319,Pseudomonas aeruginosa,tobramycin,susceptible
MB1319,Pseudomonas aeruginosa,ciprofloxacin,resistant
MB1319,Pseudomonas aeruginosa,ceftazidime,susceptible
MB1319,Pseudomonas aeruginosa,imipenem,susceptible
MB1319,Pseudomonas aeruginosa,meropenem,susceptible
MB1319,Pseudomonas aeruginosa,piperacillin-tazobactam,susceptible
MB1327,Pseudomonas aeruginosa,cefepime,susceptible
MB1327,Pseudomonas aeruginosa,amikacin,susceptible
MB1327,Pseudomonas aeruginosa,tobramycin,susceptible
MB1327,Pseudomonas aeruginosa,ciprofloxacin,susceptible
MB1327,Pseudomonas aeruginosa,aztreonam,susceptible
MB1327,Pseudomonas aeruginosa,ceftazidime,susceptible
MB1327,Pseudomonas aeruginosa,imipenem,susceptible
MB1327,Pseudomonas aeruginosa,meropenem,susceptible
MB1332,Pseudomonas aeruginosa,amikacin,susceptible
MB1332,Pseudomonas aeruginosa,tobramycin,susceptible
MB1332,Pseudomonas aeruginosa,ciprofloxacin,resistant
MB1332,Pseudomonas aeruginosa,aztreonam,susceptible
MB1332,Pseudomonas aeruginosa,ceftazidime,susceptible
MB1332,Pseudomonas aeruginosa,imipenem,resistant
MB1332,Pseudomonas aeruginosa,meropenem,resistant
MB1332,Pseudomonas aeruginosa,piperacillin-tazobactam,susceptible
MB1369,Pseudomonas aeruginosa,cefepime,susceptible
MB1369,Pseudomonas aeruginosa,amikacin,susceptible
MB1369,Pseudomonas aeruginosa,tobramycin,susceptible
MB1369,Pseudomonas aeruginosa,ciprofloxacin,susceptible
MB1369,Pseudomonas aeruginosa,aztreonam,susceptible
MB1369,Pseudomonas aeruginosa,ceftazidime,susceptible
MB1369,Pseudomonas aeruginosa,imipenem,susceptible
MB1369,Pseudomonas aeruginosa,meropenem,susceptible
MB1369,Pseudomonas aeruginosa,piperacillin-tazobactam,susceptible
MB1386,Pseudomonas aeruginosa,cefepime,susceptible
MB1386,Pseudomonas aeruginosa,amikacin,susceptible
MB1386,Pseudomonas aeruginosa,tobramycin,susceptible
MB1386,Pseudomonas aeruginosa,ciprofloxacin,susceptible
MB1386,Pseudomonas aeruginosa,aztreonam,susceptible
MB1386,Pseudomonas aeruginosa,ceftazidime,susceptible
MB1386,Pseudomonas aeruginosa,imipenem,susceptible
MB1386,Pseudomonas aeruginosa,meropenem,susceptible
MB1386,Pseudomonas aeruginosa,piperacillin-tazobactam,susceptible
MB1406,Pseudomonas aeruginosa,cefepime,susceptible
MB1406,Pseudomonas aeruginosa,amikacin,susceptible
MB1406,Pseudomonas aeruginosa,tobramycin,susceptible
MB1406,Pseudomonas aeruginosa,ciprofloxacin,susceptible
MB1406,Pseudomonas aeruginosa,ceftazidime,susceptible
MB1406,Pseudomonas aeruginosa,imipenem,susceptible
MB1406,Pseudomonas aeruginosa,meropenem,susceptible
MB1414,Pseudomonas aeruginosa,cefepime,susceptible
MB1414,Pseudomonas aeruginosa,amikacin,susceptible
MB1414,Pseudomonas aeruginosa,tobramycin,susceptible
MB1414,Pseudomonas aeruginosa,ciprofloxacin,susceptible
MB1414,Pseudomonas aeruginosa,aztreonam,susceptible
MB1414,Pseudomonas aeruginosa,ceftazidime,susceptible
MB1414,Pseudomonas aeruginosa,imipenem,susceptible
MB1414,Pseudomonas aeruginosa,meropenem,susceptible
MB1414,Pseudomonas aeruginosa,piperacillin-tazobactam,susceptible
MB1438,Pseudomonas aeruginosa,cefepime,susceptible
MB1438,Pseudomonas aeruginosa,amikacin,susceptible
MB1438,Pseudomonas aeruginosa,tobramycin,susceptible
MB1438,Pseudomonas aeruginosa,ciprofloxacin,resistant
MB1438,Pseudomonas aeruginosa,aztreonam,resistant
MB1438,Pseudomonas aeruginosa,ceftazidime,susceptible
MB1438,Pseudomonas aeruginosa,imipenem,susceptible
MB1438,Pseudomonas aeruginosa,meropenem,susceptible
MB1438,Pseudomonas aeruginosa,piperacillin-tazobactam,susceptible
MB1442,Pseudomonas aeruginosa,cefepime,susceptible
MB1442,Pseudomonas aeruginosa,amikacin,susceptible
MB1442,Pseudomonas aeruginosa,tobramycin,susceptible
MB1442,Pseudomonas aeruginosa,ciprofloxacin,susceptible
MB1442,Pseudomonas aeruginosa,imipenem,susceptible
MB1442,Pseudomonas aeruginosa,meropenem,susceptible
MB1462,Pseudomonas aeruginosa,cefepime,susceptible
MB1462,Pseudomonas aeruginosa,amikacin,susceptible
MB1462,Pseudomonas aeruginosa,tobramycin,susceptible
MB1462,Pseudomonas aeruginosa,ciprofloxacin,resistant
MB1462,Pseudomonas aeruginosa,aztreonam,susceptible
MB1462,Pseudomonas aeruginosa,ceftazidime,susceptible
MB1462,Pseudomonas aeruginosa,imipenem,susceptible
MB1462,Pseudomonas aeruginosa,meropenem,susceptible
MB1462,Pseudomonas aeruginosa,piperacillin-tazobactam,susceptible
MB1463,Pseudomonas aeruginosa,cefepime,susceptible
MB1463,Pseudomonas aeruginosa,amikacin,susceptible
MB1463,Pseudomonas aeruginosa,tobramycin,susceptible
MB1463,Pseudomonas aeruginosa,ciprofloxacin,susceptible
MB1463,Pseudomonas aeruginosa,aztreonam,susceptible
MB1463,Pseudomonas aeruginosa,ceftazidime,susceptible
MB1463,Pseudomonas aeruginosa,meropenem,susceptible
MB1463,Pseudomonas aeruginosa,piperacillin-tazobactam,susceptible
MB1473,Pseudomonas aeruginosa,amikacin,susceptible
MB1473,Pseudomonas aeruginosa,tobramycin,susceptible
MB1473,Pseudomonas aeruginosa,ciprofloxacin,resistant
MB1473,Pseudomonas aeruginosa,ceftazidime,resistant
MB1473,Pseudomonas aeruginosa,imipenem,resistant
MB1473,Pseudomonas aeruginosa,meropenem,susceptible
MB1473,Pseudomonas aeruginosa,piperacillin-tazobactam,resistant
MB1491,Pseudomonas aeruginosa,cefepime,susceptible
MB1491,Pseudomonas aeruginosa,amikacin,susceptible
MB1491,Pseudomonas aeruginosa,tobramycin,susceptible
MB1491,Pseudomonas aeruginosa,ciprofloxacin,susceptible
MB1491,Pseudomonas aeruginosa,aztreonam,susceptible
MB1491,Pseudomonas aeruginosa,ceftazidime,susceptible
MB1491,Pseudomonas aeruginosa,imipenem,susceptible
MB1491,Pseudomonas aeruginosa,meropenem,susceptible
MB1491,Pseudomonas aeruginosa,piperacillin-tazobactam,susceptible
MB1540,Pseudomonas aeruginosa,cefepime,susceptible
MB1540,Pseudomonas aeruginosa,amikacin,susceptible
MB1540,Pseudomonas aeruginosa,tobramycin,susceptible
MB1540,Pseudomonas aeruginosa,ciprofloxacin,susceptible
MB1540,Pseudomonas aeruginosa,aztreonam,susceptible
MB1540,Pseudomonas aeruginosa,ceftazidime,susceptible
MB1540,Pseudomonas aeruginosa,imipenem,susceptible
MB1540,Pseudomonas aeruginosa,meropenem,susceptible
MB1540,Pseudomonas aeruginosa,piperacillin-tazobactam,susceptible
MB1570,Pseudomonas aeruginosa,cefepime,susceptible
MB1570,Pseudomonas aeruginosa,amikacin,susceptible
MB1570,Pseudomonas aeruginosa,tobramycin,susceptible
MB1570,Pseudomonas aeruginosa,ciprofloxacin,susceptible
MB1570,Pseudomonas aeruginosa,aztreonam,susceptible
MB1570,Pseudomonas aeruginosa,ceftazidime,susceptible
MB1570,Pseudomonas aeruginosa,imipenem,susceptible
MB1570,Pseudomonas aeruginosa,meropenem,susceptible
MB1570,Pseudomonas aeruginosa,piperacillin-tazobactam,susceptible
MB1694,Pseudomonas aeruginosa,cefepime,susceptible
MB1694,Pseudomonas aeruginosa,amikacin,susceptible
MB1694,Pseudomonas aeruginosa,tobramycin,susceptible
MB1694,Pseudomonas aeruginosa,ciprofloxacin,susceptible
MB1694,Pseudomonas aeruginosa,ceftazidime,susceptible
MB1694,Pseudomonas aeruginosa,imipenem,susceptible
MB1694,Pseudomonas aeruginosa,meropenem,susceptible
MB1734,Pseudomonas aeruginosa,cefepime,susceptible
MB1734,Pseudomonas aeruginosa,amikacin,susceptible
MB1734,Pseudomonas aeruginosa,tobramycin,susceptible
MB1734,Pseudomonas aeruginosa,ciprofloxacin,susceptible
MB1734,Pseudomonas aeruginosa,aztreonam,susceptible
MB1734,Pseudomonas aeruginosa,ceftazidime,susceptible
MB1734,Pseudomonas aeruginosa,imipenem,susceptible
MB1734,Pseudomonas aeruginosa,meropenem,susceptible
MB1747,Pseudomonas aeruginosa,cefepime,susceptible
MB1747,Pseudomonas aeruginosa,amikacin,susceptible
MB1747,Pseudomonas aeruginosa,tobramycin,susceptible
MB1747,Pseudomonas aeruginosa,ciprofloxacin,susceptible
MB1747,Pseudomonas aeruginosa,aztreonam,susceptible
MB1747,Pseudomonas aeruginosa,ceftazidime,susceptible
MB1747,Pseudomonas aeruginosa,imipenem,susceptible
MB1747,Pseudomonas aeruginosa,meropenem,susceptible
MB1764,Pseudomonas aeruginosa,amikacin,susceptible
MB1764,Pseudomonas aeruginosa,tobramycin,susceptible
MB1764,Pseudomonas aeruginosa,ciprofloxacin,resistant
MB1764,Pseudomonas aeruginosa,aztreonam,susceptible
MB1764,Pseudomonas aeruginosa,imipenem,resistant
MB1764,Pseudomonas aeruginosa,meropenem,resistant
MB1828,Pseudomonas aeruginosa,cefepime,susceptible
MB1828,Pseudomonas aeruginosa,amikacin,susceptible
MB1828,Pseudomonas aeruginosa,tobramycin,susceptible
MB1828,Pseudomonas aeruginosa,ciprofloxacin,susceptible
MB1828,Pseudomonas aeruginosa,aztreonam,susceptible
MB1828,Pseudomonas aeruginosa,ceftazidime,susceptible
MB1828,Pseudomonas aeruginosa,imipenem,susceptible
MB1828,Pseudomonas aeruginosa,meropenem,susceptible
MB1854,Pseudomonas aeruginosa,cefepime,susceptible
MB1854,Pseudomonas aeruginosa,amikacin,susceptible
MB1854,Pseudomonas aeruginosa,tobramycin,susceptible
MB1854,Pseudomonas aeruginosa,ciprofloxacin,susceptible
MB1854,Pseudomonas aeruginosa,aztreonam,susceptible
MB1854,Pseudomonas aeruginosa,ceftazidime,susceptible
MB1854,Pseudomonas aeruginosa,imipenem,susceptible
MB1854,Pseudomonas aeruginosa,meropenem,susceptible
MB1875,Pseudomonas aeruginosa,cefepime,susceptible
MB1875,Pseudomonas aeruginosa,amikacin,susceptible
MB1875,Pseudomonas aeruginosa,tobramycin,susceptible
MB1875,Pseudomonas aeruginosa,ciprofloxacin,susceptible
MB1875,Pseudomonas aeruginosa,aztreonam,susceptible
MB1875,Pseudomonas aeruginosa,ceftazidime,susceptible
MB1875,Pseudomonas aeruginosa,imipenem,susceptible
MB1875,Pseudomonas aeruginosa,meropenem,susceptible
MB1914,Pseudomonas aeruginosa,amikacin,susceptible
MB1914,Pseudomonas aeruginosa,tobramycin,susceptible
MB1914,Pseudomonas aeruginosa,ciprofloxacin,resistant
MB1914,Pseudomonas aeruginosa,ceftazidime,susceptible
MB1914,Pseudomonas aeruginosa,imipenem,resistant
MB1914,Pseudomonas aeruginosa,meropenem,resistant
MB1958,Pseudomonas aeruginosa,cefepime,susceptible
MB1958,Pseudomonas aeruginosa,amikacin,susceptible
MB1958,Pseudomonas aeruginosa,tobramycin,susceptible
MB1958,Pseudomonas aeruginosa,ciprofloxacin,susceptible
MB1958,Pseudomonas aeruginosa,aztreonam,susceptible
MB1958,Pseudomonas aeruginosa,ceftazidime,susceptible
MB1958,Pseudomonas aeruginosa,imipenem,resistant
MB1959,Pseudomonas aeruginosa,cefepime,susceptible
MB1959,Pseudomonas aeruginosa,amikacin,susceptible
MB1959,Pseudomonas aeruginosa,tobramycin,susceptible
MB1959,Pseudomonas aeruginosa,ciprofloxacin,resistant
MB1959,Pseudomonas aeruginosa,aztreonam,susceptible
MB1959,Pseudomonas aeruginosa,ceftazidime,susceptible
MB1959,Pseudomonas aeruginosa,imipenem,susceptible
MB1959,Pseudomonas aeruginosa,meropenem,susceptible
MB1984,Pseudomonas aeruginosa,cefepime,susceptible
MB1984,Pseudomonas aeruginosa,amikacin,susceptible
MB1984,Pseudomonas aeruginosa,tobramycin,susceptible
MB1984,Pseudomonas aeruginosa,ciprofloxacin,susceptible
MB1984,Pseudomonas aeruginosa,aztreonam,susceptible
MB1984,Pseudomonas aeruginosa,ceftazidime,susceptible
MB1984,Pseudomonas aeruginosa,imipenem,susceptible
MB1984,Pseudomonas aeruginosa,meropenem,susceptible
MB2001,Pseudomonas aeruginosa,cefepime,susceptible
MB2001,Pseudomonas aeruginosa,amikacin,susceptible
MB2001,Pseudomonas aeruginosa,tobramycin,susceptible
MB2001,Pseudomonas aeruginosa,ciprofloxacin,susceptible
MB2001,Pseudomonas aeruginosa,aztreonam,susceptible
MB2001,Pseudomonas aeruginosa,ceftazidime,susceptible
MB2001,Pseudomonas aeruginosa,imipenem,susceptible
MB2001,Pseudomonas aeruginosa,meropenem,susceptible
MB2031,Pseudomonas aeruginosa,cefepime,susceptible
MB2031,Pseudomonas aeruginosa,amikacin,susceptible
MB2031,Pseudomonas aeruginosa,tobramycin,susceptible
MB2031,Pseudomonas aeruginosa,ciprofloxacin,susceptible
MB2031,Pseudomonas aeruginosa,aztreonam,susceptible
MB2031,Pseudomonas aeruginosa,ceftazidime,susceptible
MB2031,Pseudomonas aeruginosa,imipenem,susceptible
MB2031,Pseudomonas aeruginosa,meropenem,susceptible
MB2061,Pseudomonas aeruginosa,cefepime,susceptible
MB2061,Pseudomonas aeruginosa,amikacin,susceptible
MB2061,Pseudomonas aeruginosa,tobramycin,susceptible
MB2061,Pseudomonas aeruginosa,ciprofloxacin,susceptible
MB2061,Pseudomonas aeruginosa,aztreonam,susceptible
MB2061,Pseudomonas aeruginosa,ceftazidime,susceptible
MB2061,Pseudomonas aeruginosa,imipenem,susceptible
MB2061,Pseudomonas aeruginosa,meropenem,susceptible
MB2085,Pseudomonas aeruginosa,cefepime,susceptible
MB2085,Pseudomonas aeruginosa,amikacin,susceptible
MB2085,Pseudomonas aeruginosa,tobramycin,susceptible
MB2085,Pseudomonas aeruginosa,ciprofloxacin,susceptible
MB2085,Pseudomonas aeruginosa,aztreonam,susceptible
MB2085,Pseudomonas aeruginosa,ceftazidime,susceptible
MB2085,Pseudomonas aeruginosa,imipenem,susceptible
MB2085,Pseudomonas aeruginosa,meropenem,susceptible
MB2090,Pseudomonas aeruginosa,cefepime,susceptible
MB2090,Pseudomonas aeruginosa,amikacin,susceptible
MB2090,Pseudomonas aeruginosa,tobramycin,susceptible
MB2090,Pseudomonas aeruginosa,ciprofloxacin,susceptible
MB2090,Pseudomonas aeruginosa,aztreonam,susceptible
MB2090,Pseudomonas aeruginosa,ceftazidime,susceptible
MB2090,Pseudomonas aeruginosa,imipenem,susceptible
MB2090,Pseudomonas aeruginosa,meropenem,susceptible
MB2108,Pseudomonas aeruginosa,cefepime,susceptible
MB2108,Pseudomonas aeruginosa,amikacin,susceptible
MB2108,Pseudomonas aeruginosa,tobramycin,susceptible
MB2108,Pseudomonas aeruginosa,ciprofloxacin,susceptible
MB2108,Pseudomonas aeruginosa,aztreonam,susceptible
MB2108,Pseudomonas aeruginosa,ceftazidime,susceptible
MB2108,Pseudomonas aeruginosa,imipenem,susceptible
MB2108,Pseudomonas aeruginosa,meropenem,susceptible
MB2184,Pseudomonas aeruginosa,cefepime,susceptible
MB2184,Pseudomonas aeruginosa,amikacin,susceptible
MB2184,Pseudomonas aeruginosa,tobramycin,susceptible
MB2184,Pseudomonas aeruginosa,ciprofloxacin,susceptible
MB2184,Pseudomonas aeruginosa,aztreonam,susceptible
MB2184,Pseudomonas aeruginosa,ceftazidime,susceptible
MB2184,Pseudomonas aeruginosa,imipenem,susceptible
MB2184,Pseudomonas aeruginosa,meropenem,susceptible
MB2217,Pseudomonas aeruginosa,cefepime,susceptible
MB2217,Pseudomonas aeruginosa,amikacin,susceptible
MB2217,Pseudomonas aeruginosa,tobramycin,susceptible
MB2217,Pseudomonas aeruginosa,ciprofloxacin,susceptible
MB2217,Pseudomonas aeruginosa,ceftazidime,susceptible
MB2217,Pseudomonas aeruginosa,imipenem,susceptible
MB2217,Pseudomonas aeruginosa,meropenem,susceptible
MB2261,Pseudomonas aeruginosa,cefepime,susceptible
MB2261,Pseudomonas aeruginosa,amikacin,susceptible
MB2261,Pseudomonas aeruginosa,tobramycin,susceptible
MB2261,Pseudomonas aeruginosa,ciprofloxacin,susceptible
MB2261,Pseudomonas aeruginosa,aztreonam,susceptible
MB2261,Pseudomonas aeruginosa,ceftazidime,susceptible
MB2261,Pseudomonas aeruginosa,imipenem,resistant
