sample_id,bacteria,antibiotics,phenotype
5201939,Salmonella enterica,kanamycin,susceptible
5201939,Salmonella enterica,tetracycline,resistant
5201939,Salmonella enterica,trimethoprim-sulfamethoxazole,susceptible
5201940,Salmonella enterica,amoxicillin-clavulanic acid,susceptible
5201940,Salmonella enterica,ampicillin,susceptible
5201940,Salmonella enterica,cefoxitin,susceptible
5201940,Salmonella enterica,ceftiofur,susceptible
5201940,Salmonella enterica,ceftriaxone,susceptible
5201940,Salmonella enterica,chloramphenicol,susceptible
5201940,Salmonella enterica,gentamicin,susceptible
5201940,Salmonella enterica,kanamycin,susceptible
5201940,Salmonella enterica,tetracycline,resistant
5201940,Salmonella enterica,trimethoprim-sulfamethoxazole,susceptible
5201941,Salmonella enterica,amoxicillin-clavulanic acid,resistant
5201941,Salmonella enterica,ampicillin,resistant
5201941,Salmonella enterica,cefoxitin,resistant
5201941,Salmonella enterica,ceftiofur,resistant
5201941,Salmonella enterica,ceftriaxone,resistant
5201941,Salmonella enterica,chloramphenicol,susceptible
5201941,Salmonella enterica,gentamicin,susceptible
5201941,Salmonella enterica,kanamycin,resistant
5201941,Salmonella enterica,tetracycline,resistant
5201941,Salmonella enterica,trimethoprim-sulfamethoxazole,susceptible
5201942,Salmonella enterica,amoxicillin-clavulanic acid,susceptible
5201942,Salmonella enterica,ampicillin,susceptible
5201942,Salmonella enterica,cefoxitin,susceptible
5201942,Salmonella enterica,ceftiofur,susceptible
5201942,Salmonella enterica,ceftriaxone,susceptible
5201942,Salmonella enterica,chloramphenicol,susceptible
5201942,Salmonella enterica,gentamicin,susceptible
5201942,Salmonella enterica,kanamycin,susceptible
5201942,Salmonella enterica,tetracycline,resistant
5201942,Salmonella enterica,trimethoprim-sulfamethoxazole,susceptible
5201943,Salmonella enterica,amoxicillin-clavulanic acid,resistant
5201943,Salmonella enterica,ampicillin,resistant
5201943,Salmonella enterica,cefoxitin,resistant
5201943,Salmonella enterica,ceftiofur,resistant
5201943,Salmonella enterica,ceftriaxone,resistant
5201943,Salmonella enterica,chloramphenicol,susceptible
5201943,Salmonella enterica,gentamicin,susceptible
5201943,Salmonella enterica,kanamycin,resistant
5201943,Salmonella enterica,tetracycline,susceptible
5201943,Salmonella enterica,trimethoprim-sulfamethoxazole,susceptible
5201944,Salmonella enterica,amoxicillin-clavulanic acid,susceptible
5201944,Salmonella enterica,ampicillin,susceptible
5201944,Salmonella enterica,cefoxitin,susceptible
5201944,Salmonella enterica,ceftiofur,susceptible
5201944,Salmonella enterica,ceftriaxone,susceptible
5201944,Salmonella enterica,chloramphenicol,susceptible
5201944,Salmonella enterica,gentamicin,susceptible
5201944,Salmonella enterica,kanamycin,susceptible
5201944,Salmonella enterica,tetracycline,resistant
5201944,Salmonella enterica,trimethoprim-sulfamethoxazole,susceptible
5201945,Salmonella enterica,amoxicillin-clavulanic acid,susceptible
5201945,Salmonella enterica,ampicillin,susceptible
5201945,Salmonella enterica,cefoxitin,susceptible
5201945,Salmonella enterica,ceftiofur,susceptible
5201945,Salmonella enterica,ceftriaxone,susceptible
5201945,Salmonella enterica,chloramphenicol,susceptible
5201945,Salmonella enterica,gentamicin,susceptible
5201945,Salmonella enterica,kanamycin,susceptible
5201945,Salmonella enterica,tetracycline,susceptible
5201945,Salmonella enterica,trimethoprim-sulfamethoxazole,susceptible
5201946,Salmonella enterica,amoxicillin-clavulanic acid,susceptible
5201946,Salmonella enterica,ampicillin,susceptible
5201946,Salmonella enterica,cefoxitin,susceptible
5201946,Salmonella enterica,ceftiofur,susceptible
5201946,Salmonella enterica,ceftriaxone,susceptible
5201946,Salmonella enterica,chloramphenicol,susceptible
5201946,Salmonella enterica,gentamicin,susceptible
5201946,Salmonella enterica,kanamycin,susceptible
5201946,Salmonella enterica,tetracycline,susceptible
5201946,Salmonella enterica,trimethoprim-sulfamethoxazole,susceptible
5201947,Salmonella enterica,amoxicillin-clavulanic acid,susceptible
5201947,Salmonella enterica,ampicillin,susceptible
5201947,Salmonella enterica,cefoxitin,susceptible
5201947,Salmonella enterica,ceftiofur,susceptible
5201947,Salmonella enterica,ceftriaxone,susceptible
5201947,Salmonella enterica,chloramphenicol,susceptible
5201947,Salmonella enterica,gentamicin,susceptible
5201947,Salmonella enterica,kanamycin,susceptible
5201947,Salmonella enterica,tetracycline,susceptible
5201947,Salmonella enterica,trimethoprim-sulfamethoxazole,susceptible
5201948,Salmonella enterica,amoxicillin-clavulanic acid,susceptible
5201948,Salmonella enterica,ampicillin,susceptible
5201948,Salmonella enterica,cefoxitin,susceptible
5201948,Salmonella enterica,ceftiofur,susceptible
5201948,Salmonella enterica,ceftriaxone,susceptible
5201948,Salmonella enterica,chloramphenicol,susceptible
5201948,Salmonella enterica,gentamicin,susceptible
5201948,Salmonella enterica,kanamycin,susceptible
5201948,Salmonella enterica,tetracycline,susceptible
5201948,Salmonella enterica,trimethoprim-sulfamethoxazole,susceptible
5201949,Salmonella enterica,amoxicillin-clavulanic acid,resistant
5201949,Salmonella enterica,ampicillin,resistant
5201949,Salmonella enterica,cefoxitin,resistant
5201949,Salmonella enterica,ceftiofur,resistant
5201949,Salmonella enterica,ceftriaxone,resistant
5201949,Salmonella enterica,chloramphenicol,resistant
5201949,Salmonella enterica,gentamicin,resistant
5201949,Salmonella enterica,kanamycin,resistant
5201949,Salmonella enterica,tetracycline,resistant
5201949,Salmonella enterica,trimethoprim-sulfamethoxazole,susceptible
5201950,Salmonella enterica,amoxicillin-clavulanic acid,susceptible
5201950,Salmonella enterica,ampicillin,susceptible
5201950,Salmonella enterica,cefoxitin,susceptible
5201950,Salmonella enterica,ceftiofur,susceptible
5201950,Salmonella enterica,ceftriaxone,susceptible
5201950,Salmonella enterica,chloramphenicol,susceptible
5201950,Salmonella enterica,gentamicin,susceptible
5201950,Salmonella enterica,tetracycline,susceptible
5201950,Salmonella enterica,trimethoprim-sulfamethoxazole,susceptible
5201951,Salmonella enterica,amoxicillin-clavulanic acid,susceptible
5201951,Salmonella enterica,ampicillin,susceptible
5201951,Salmonella enterica,cefoxitin,susceptible
5201951,Salmonella enterica,ceftiofur,susceptible
5201951,Salmonella enterica,ceftriaxone,susceptible
5201951,Salmonella enterica,chloramphenicol,susceptible
5201951,Salmonella enterica,gentamicin,susceptible
5201951,Salmonella enterica,kanamycin,susceptible
5201951,Salmonella enterica,tetracycline,resistant
5201951,Salmonella enterica,trimethoprim-sulfamethoxazole,susceptible
5201952,Salmonella enterica,amoxicillin-clavulanic acid,susceptible
5201952,Salmonella enterica,ampicillin,susceptible
5201952,Salmonella enterica,cefoxitin,susceptible
5201952,Salmonella enterica,ceftiofur,susceptible
5201952,Salmonella enterica,ceftriaxone,susceptible
5201952,Salmonella enterica,chloramphenicol,susceptible
5201952,Salmonella enterica,gentamicin,susceptible
5201952,Salmonella enterica,kanamycin,susceptible
5201952,Salmonella enterica,tetracycline,susceptible
5201952,Salmonella enterica,trimethoprim-sulfamethoxazole,susceptible
5201953,Salmonella enterica,amoxicillin-clavulanic acid,susceptible
5201953,Salmonella enterica,ampicillin,susceptible
5201953,Salmonella enterica,cefoxitin,susceptible
5201953,Salmonella enterica,ceftiofur,susceptible
5201953,Salmonella enterica,ceftriaxone,susceptible
5201953,Salmonella enterica,chloramphenicol,susceptible
5201953,Salmonella enterica,gentamicin,susceptible
5201953,Salmonella enterica,kanamycin,susceptible
5201953,Salmonella enterica,tetracycline,susceptible
5201953,Salmonella enterica,trimethoprim-sulfamethoxazole,susceptible
5201954,Salmonella enterica,amoxicillin-clavulanic acid,susceptible
5201954,Salmonella enterica,ampicillin,susceptible
5201954,Salmonella enterica,cefoxitin,susceptible
5201954,Salmonella enterica,ceftiofur,susceptible
5201954,Salmonella enterica,ceftriaxone,susceptible
5201954,Salmonella enterica,chloramphenicol,susceptible
5201954,Salmonella enterica,gentamicin,susceptible
5201954,Salmonella enterica,kanamycin,susceptible
5201954,Salmonella enterica,tetracycline,susceptible
5201954,Salmonella enterica,trimethoprim-sulfamethoxazole,susceptible
5201955,Salmonella enterica,amoxicillin-clavulanic acid,susceptible
5201955,Salmonella enterica,ampicillin,susceptible
5201955,Salmonella enterica,cefoxitin,susceptible
5201955,Salmonella enterica,ceftiofur,susceptible
5201955,Salmonella enterica,ceftriaxone,susceptible
5201955,Salmonella enterica,chloramphenicol,susceptible
5201955,Salmonella enterica,gentamicin,susceptible
5201955,Salmonella enterica,kanamycin,susceptible
5201955,Salmonella enterica,tetracycline,susceptible
5201955,Salmonella enterica,trimethoprim-sulfamethoxazole,susceptible
5201956,Salmonella enterica,amoxicillin-clavulanic acid,resistant
5201956,Salmonella enterica,ampicillin,resistant
5201956,Salmonella enterica,cefoxitin,resistant
5201956,Salmonella enterica,ceftiofur,resistant
5201956,Salmonella enterica,ceftriaxone,resistant
5201956,Salmonella enterica,chloramphenicol,susceptible
5201956,Salmonella enterica,gentamicin,susceptible
5201956,Salmonella enterica,kanamycin,susceptible
5201956,Salmonella enterica,tetracycline,susceptible
5201956,Salmonella enterica,trimethoprim-sulfamethoxazole,susceptible
5201957,Salmonella enterica,amoxicillin-clavulanic acid,susceptible
5201957,Salmonella enterica,ampicillin,susceptible
5201957,Salmonella enterica,cefoxitin,susceptible
5201957,Salmonella enterica,ceftiofur,susceptible
5201957,Salmonella enterica,ceftriaxone,susceptible
5201957,Salmonella enterica,chloramphenicol,susceptible
5201957,Salmonella enterica,gentamicin,susceptible
5201957,Salmonella enterica,kanamycin,susceptible
5201957,Salmonella enterica,tetracycline,resistant
5201957,Salmonella enterica,trimethoprim-sulfamethoxazole,susceptible
5201958,Salmonella enterica,amoxicillin-clavulanic acid,susceptible
5201958,Salmonella enterica,ampicillin,susceptible
5201958,Salmonella enterica,cefoxitin,susceptible
5201958,Salmonella enterica,ceftiofur,susceptible
5201958,Salmonella enterica,ceftriaxone,susceptible
5201958,Salmonella enterica,chloramphenicol,susceptible
5201958,Salmonella enterica,gentamicin,susceptible
5201958,Salmonella enterica,kanamycin,susceptible
5201958,Salmonella enterica,tetracycline,resistant
5201958,Salmonella enterica,trimethoprim-sulfamethoxazole,susceptible
5201959,Salmonella enterica,amoxicillin-clavulanic acid,susceptible
5201959,Salmonella enterica,ampicillin,susceptible
5201959,Salmonella enterica,cefoxitin,susceptible
5201959,Salmonella enterica,ceftiofur,susceptible
5201959,Salmonella enterica,ceftriaxone,susceptible
5201959,Salmonella enterica,chloramphenicol,susceptible
5201959,Salmonella enterica,gentamicin,susceptible
5201959,Salmonella enterica,kanamycin,susceptible
5201959,Salmonella enterica,tetracycline,resistant
5201959,Salmonella enterica,trimethoprim-sulfamethoxazole,susceptible
5201960,Salmonella enterica,amoxicillin-clavulanic acid,susceptible
5201960,Salmonella enterica,ampicillin,susceptible
5201960,Salmonella enterica,cefoxitin,susceptible
5201960,Salmonella enterica,ceftiofur,susceptible
5201960,Salmonella enterica,ceftriaxone,susceptible
5201960,Salmonella enterica,chloramphenicol,susceptible
5201960,Salmonella enterica,gentamicin,susceptible
5201960,Salmonella enterica,kanamycin,susceptible
5201960,Salmonella enterica,tetracycline,susceptible
5201960,Salmonella enterica,trimethoprim-sulfamethoxazole,susceptible
5201961,Salmonella enterica,amoxicillin-clavulanic acid,susceptible
5201961,Salmonella enterica,ampicillin,susceptible
5201961,Salmonella enterica,cefoxitin,susceptible
5201961,Salmonella enterica,ceftiofur,susceptible
5201961,Salmonella enterica,ceftriaxone,susceptible
5201961,Salmonella enterica,chloramphenicol,susceptible
5201961,Salmonella enterica,gentamicin,susceptible
5201961,Salmonella enterica,kanamycin,susceptible
5201961,Salmonella enterica,tetracycline,susceptible
5201961,Salmonella enterica,trimethoprim-sulfamethoxazole,susceptible
5201962,Salmonella enterica,amoxicillin-clavulanic acid,susceptible
5201962,Salmonella enterica,ampicillin,susceptible
5201962,Salmonella enterica,cefoxitin,susceptible
5201962,Salmonella enterica,ceftiofur,susceptible
5201962,Salmonella enterica,ceftriaxone,susceptible
5201962,Salmonella enterica,chloramphenicol,susceptible
5201962,Salmonella enterica,gentamicin,resistant
5201962,Salmonella enterica,kanamycin,susceptible
5201962,Salmonella enterica,tetracycline,susceptible
5201962,Salmonella enterica,trimethoprim-sulfamethoxazole,susceptible
5201963,Salmonella enterica,amoxicillin-clavulanic acid,susceptible
5201963,Salmonella enterica,ampicillin,susceptible
5201963,Salmonella enterica,cefoxitin,susceptible
5201963,Salmonella enterica,ceftiofur,susceptible
5201963,Salmonella enterica,ceftriaxone,susceptible
5201963,Salmonella enterica,chloramphenicol,susceptible
5201963,Salmonella enterica,gentamicin,susceptible
5201963,Salmonella enterica,kanamycin,susceptible
5201963,Salmonella enterica,tetracycline,susceptible
5201963,Salmonella enterica,trimethoprim-sulfamethoxazole,susceptible
5201964,Salmonella enterica,amoxicillin-clavulanic acid,susceptible
5201964,Salmonella enterica,ampicillin,susceptible
5201964,Salmonella enterica,cefoxitin,susceptible
5201964,Salmonella enterica,ceftiofur,susceptible
5201964,Salmonella enterica,ceftriaxone,susceptible
5201964,Salmonella enterica,chloramphenicol,susceptible
5201964,Salmonella enterica,gentamicin,susceptible
5201964,Salmonella enterica,kanamycin,susceptible
5201964,Salmonella enterica,tetracycline,resistant
5201964,Salmonella enterica,trimethoprim-sulfamethoxazole,susceptible
5201965,Salmonella enterica,amoxicillin-clavulanic acid,susceptible
5201965,Salmonella enterica,ampicillin,susceptible
5201965,Salmonella enterica,cefoxitin,susceptible
5201965,Salmonella enterica,ceftiofur,susceptible
5201965,Salmonella enterica,ceftriaxone,susceptible
5201965,Salmonella enterica,chloramphenicol,susceptible
5201965,Salmonella enterica,gentamicin,susceptible
5201965,Salmonella enterica,kanamycin,susceptible
5201965,Salmonella enterica,tetracycline,susceptible
5201965,Salmonella enterica,trimethoprim-sulfamethoxazole,susceptible
5201966,Salmonella enterica,amoxicillin-clavulanic acid,susceptible
5201966,Salmonella enterica,ampicillin,susceptible
5201966,Salmonella enterica,cefoxitin,susceptible
5201966,Salmonella enterica,ceftiofur,susceptible
5201966,Salmonella enterica,ceftriaxone,susceptible
5201966,Salmonella enterica,chloramphenicol,susceptible
5201966,Salmonella enterica,gentamicin,susceptible
5201966,Salmonella enterica,kanamycin,susceptible
5201966,Salmonella enterica,tetracycline,susceptible
5201966,Salmonella enterica,trimethoprim-sulfamethoxazole,susceptible
5201967,Salmonella enterica,amoxicillin-clavulanic acid,susceptible
5201967,Salmonella enterica,ampicillin,susceptible
5201967,Salmonella enterica,cefoxitin,susceptible
5201967,Salmonella enterica,ceftiofur,susceptible
5201967,Salmonella enterica,ceftriaxone,susceptible
5201967,Salmonella enterica,chloramphenicol,susceptible
5201967,Salmonella enterica,gentamicin,susceptible
5201967,Salmonella enterica,kanamycin,susceptible
5201967,Salmonella enterica,tetracycline,susceptible
5201967,Salmonella enterica,trimethoprim-sulfamethoxazole,susceptible
5201968,Salmonella enterica,amoxicillin-clavulanic acid,resistant
5201968,Salmonella enterica,ampicillin,resistant
5201968,Salmonella enterica,cefoxitin,resistant
5201968,Salmonella enterica,ceftiofur,resistant
5201968,Salmonella enterica,ceftriaxone,resistant
5201968,Salmonella enterica,chloramphenicol,susceptible
5201968,Salmonella enterica,gentamicin,susceptible
5201968,Salmonella enterica,kanamycin,susceptible
5201968,Salmonella enterica,tetracycline,susceptible
5201968,Salmonella enterica,trimethoprim-sulfamethoxazole,susceptible
5201969,Salmonella enterica,amoxicillin-clavulanic acid,resistant
5201969,Salmonella enterica,ampicillin,resistant
5201969,Salmonella enterica,cefoxitin,resistant
5201969,Salmonella enterica,ceftiofur,resistant
5201969,Salmonella enterica,ceftriaxone,resistant
5201969,Salmonella enterica,chloramphenicol,resistant
5201969,Salmonella enterica,gentamicin,resistant
5201969,Salmonella enterica,kanamycin,resistant
5201969,Salmonella enterica,tetracycline,resistant
5201969,Salmonella enterica,trimethoprim-sulfamethoxazole,susceptible
5201970,Salmonella enterica,amoxicillin-clavulanic acid,susceptible
5201970,Salmonella enterica,ampicillin,susceptible
5201970,Salmonella enterica,cefoxitin,susceptible
5201970,Salmonella enterica,ceftiofur,susceptible
5201970,Salmonella enterica,ceftriaxone,susceptible
5201970,Salmonella enterica,chloramphenicol,susceptible
5201970,Salmonella enterica,gentamicin,susceptible
5201970,Salmonella enterica,kanamycin,susceptible
5201970,Salmonella enterica,tetracycline,resistant
5201970,Salmonella enterica,trimethoprim-sulfamethoxazole,susceptible
5201971,Salmonella enterica,amoxicillin-clavulanic acid,susceptible
5201971,Salmonella enterica,ampicillin,susceptible
5201971,Salmonella enterica,cefoxitin,susceptible
5201971,Salmonella enterica,ceftiofur,susceptible
5201971,Salmonella enterica,ceftriaxone,susceptible
5201971,Salmonella enterica,chloramphenicol,susceptible
5201971,Salmonella enterica,gentamicin,susceptible
5201971,Salmonella enterica,kanamycin,susceptible
5201971,Salmonella enterica,tetracycline,susceptible
5201971,Salmonella enterica,trimethoprim-sulfamethoxazole,susceptible
5201972,Salmonella enterica,amoxicillin-clavulanic acid,susceptible
5201972,Salmonella enterica,ampicillin,resistant
5201972,Salmonella enterica,cefoxitin,susceptible
5201972,Salmonella enterica,ceftiofur,susceptible
5201972,Salmonella enterica,ceftriaxone,susceptible
5201972,Salmonella enterica,chloramphenicol,susceptible
5201972,Salmonella enterica,gentamicin,resistant
5201972,Salmonella enterica,kanamycin,susceptible
5201972,Salmonella enterica,tetracycline,resistant
5201972,Salmonella enterica,trimethoprim-sulfamethoxazole,susceptible
5201973,Salmonella enterica,amoxicillin-clavulanic acid,resistant
5201973,Salmonella enterica,ampicillin,resistant
5201973,Salmonella enterica,ceftiofur,resistant
5201973,Salmonella enterica,ceftriaxone,resistant
5201973,Salmonella enterica,chloramphenicol,susceptible
5201973,Salmonella enterica,gentamicin,susceptible
5201973,Salmonella enterica,kanamycin,susceptible
5201973,Salmonella enterica,tetracycline,resistant
5201973,Salmonella enterica,trimethoprim-sulfamethoxazole,susceptible
5201974,Salmonella enterica,amoxicillin-clavulanic acid,resistant
5201974,Salmonella enterica,ampicillin,resistant
5201974,Salmonella enterica,ceftiofur,resistant
5201974,Salmonella enterica,ceftriaxone,resistant
5201974,Salmonella enterica,chloramphenicol,susceptible
5201974,Salmonella enterica,gentamicin,susceptible
5201974,Salmonella enterica,kanamycin,susceptible
5201974,Salmonella enterica,tetracycline,resistant
5201974,Salmonella enterica,trimethoprim-sulfamethoxazole,susceptible
5201975,Salmonella enterica,amoxicillin-clavulanic acid,susceptible
5201975,Salmonella enterica,ampicillin,susceptible
5201975,Salmonella enterica,cefoxitin,susceptible
5201975,Salmonella enterica,ceftiofur,susceptible
5201975,Salmonella enterica,ceftriaxone,susceptible
5201975,Salmonella enterica,chloramphenicol,susceptible
5201975,Salmonella enterica,gentamicin,susceptible
5201975,Salmonella enterica,kanamycin,susceptible
5201975,Salmonella enterica,tetracycline,resistant
5201975,Salmonella enterica,trimethoprim-sulfamethoxazole,susceptible
5201976,Salmonella enterica,ampicillin,resistant
5201976,Salmonella enterica,cefoxitin,susceptible
5201976,Salmonella enterica,ceftiofur,susceptible
5201976,Salmonella enterica,ceftriaxone,susceptible
5201976,Salmonella enterica,chloramphenicol,susceptible
5201976,Salmonella enterica,gentamicin,resistant
5201976,Salmonella enterica,kanamycin,susceptible
5201976,Salmonella enterica,tetracycline,resistant
5201976,Salmonella enterica,trimethoprim-sulfamethoxazole,susceptible
5201977,Salmonella enterica,amoxicillin-clavulanic acid,susceptible
5201977,Salmonella enterica,ampicillin,susceptible
5201977,Salmonella enterica,cefoxitin,susceptible
5201977,Salmonella enterica,ceftiofur,susceptible
5201977,Salmonella enterica,ceftriaxone,susceptible
5201977,Salmonella enterica,chloramphenicol,susceptible
5201977,Salmonella enterica,gentamicin,susceptible
5201977,Salmonella enterica,kanamycin,susceptible
5201977,Salmonella enterica,tetracycline,susceptible
5201977,Salmonella enterica,trimethoprim-sulfamethoxazole,susceptible
5201978,Salmonella enterica,amoxicillin-clavulanic acid,susceptible
5201978,Salmonella enterica,ampicillin,susceptible
5201978,Salmonella enterica,cefoxitin,susceptible
5201978,Salmonella enterica,ceftiofur,susceptible
5201978,Salmonella enterica,ceftriaxone,susceptible
5201978,Salmonella enterica,chloramphenicol,susceptible
5201978,Salmonella enterica,gentamicin,susceptible
5201978,Salmonella enterica,kanamycin,susceptible
5201978,Salmonella enterica,tetracycline,susceptible
5201978,Salmonella enterica,trimethoprim-sulfamethoxazole,susceptible
5201979,Salmonella enterica,amoxicillin-clavulanic acid,susceptible
5201979,Salmonella enterica,ampicillin,susceptible
5201979,Salmonella enterica,cefoxitin,susceptible
5201979,Salmonella enterica,ceftiofur,susceptible
5201979,Salmonella enterica,ceftriaxone,susceptible
5201979,Salmonella enterica,chloramphenicol,susceptible
5201979,Salmonella enterica,gentamicin,susceptible
5201979,Salmonella enterica,kanamycin,susceptible
5201979,Salmonella enterica,tetracycline,susceptible
5201979,Salmonella enterica,trimethoprim-sulfamethoxazole,susceptible
5201980,Salmonella enterica,amoxicillin-clavulanic acid,susceptible
5201980,Salmonella enterica,ampicillin,resistant
5201980,Salmonella enterica,cefoxitin,susceptible
5201980,Salmonella enterica,ceftiofur,susceptible
5201980,Salmonella enterica,ceftriaxone,susceptible
5201980,Salmonella enterica,chloramphenicol,susceptible
5201980,Salmonella enterica,gentamicin,susceptible
5201980,Salmonella enterica,kanamycin,susceptible
5201980,Salmonella enterica,tetracycline,resistant
5201980,Salmonella enterica,trimethoprim-sulfamethoxazole,susceptible
5201981,Salmonella enterica,amoxicillin-clavulanic acid,susceptible
5201981,Salmonella enterica,ampicillin,susceptible
5201981,Salmonella enterica,cefoxitin,susceptible
5201981,Salmonella enterica,ceftiofur,susceptible
5201981,Salmonella enterica,ceftriaxone,susceptible
5201981,Salmonella enterica,chloramphenicol,susceptible
5201981,Salmonella enterica,gentamicin,susceptible
5201981,Salmonella enterica,kanamycin,susceptible
5201981,Salmonella enterica,tetracycline,susceptible
5201981,Salmonella enterica,trimethoprim-sulfamethoxazole,susceptible
5201982,Salmonella enterica,amoxicillin-clavulanic acid,susceptible
5201982,Salmonella enterica,ampicillin,susceptible
5201982,Salmonella enterica,cefoxitin,susceptible
5201982,Salmonella enterica,ceftiofur,susceptible
5201982,Salmonella enterica,ceftriaxone,susceptible
5201982,Salmonella enterica,chloramphenicol,susceptible
5201982,Salmonella enterica,gentamicin,susceptible
5201982,Salmonella enterica,kanamycin,susceptible
5201982,Salmonella enterica,tetracycline,resistant
5201982,Salmonella enterica,trimethoprim-sulfamethoxazole,susceptible
5201983,Salmonella enterica,amoxicillin-clavulanic acid,susceptible
5201983,Salmonella enterica,ampicillin,resistant
5201983,Salmonella enterica,cefoxitin,susceptible
5201983,Salmonella enterica,ceftiofur,susceptible
5201983,Salmonella enterica,ceftriaxone,susceptible
5201983,Salmonella enterica,chloramphenicol,susceptible
5201983,Salmonella enterica,gentamicin,susceptible
5201983,Salmonella enterica,kanamycin,susceptible
5201983,Salmonella enterica,tetracycline,resistant
5201983,Salmonella enterica,trimethoprim-sulfamethoxazole,susceptible
5201984,Salmonella enterica,amoxicillin-clavulanic acid,susceptible
5201984,Salmonella enterica,ampicillin,susceptible
5201984,Salmonella enterica,cefoxitin,susceptible
5201984,Salmonella enterica,ceftiofur,susceptible
5201984,Salmonella enterica,ceftriaxone,susceptible
5201984,Salmonella enterica,chloramphenicol,susceptible
5201984,Salmonella enterica,gentamicin,susceptible
5201984,Salmonella enterica,kanamycin,susceptible
5201984,Salmonella enterica,tetracycline,susceptible
5201984,Salmonella enterica,trimethoprim-sulfamethoxazole,susceptible
5201985,Salmonella enterica,amoxicillin-clavulanic acid,susceptible
5201985,Salmonella enterica,ampicillin,susceptible
5201985,Salmonella enterica,cefoxitin,susceptible
5201985,Salmonella enterica,ceftiofur,susceptible
5201985,Salmonella enterica,ceftriaxone,susceptible
5201985,Salmonella enterica,chloramphenicol,susceptible
5201985,Salmonella enterica,gentamicin,susceptible
5201985,Salmonella enterica,kanamycin,susceptible
5201985,Salmonella enterica,tetracycline,susceptible
5201985,Salmonella enterica,trimethoprim-sulfamethoxazole,susceptible
5201986,Salmonella enterica,amoxicillin-clavulanic acid,susceptible
5201986,Salmonella enterica,ampicillin,susceptible
5201986,Salmonella enterica,cefoxitin,susceptible
5201986,Salmonella enterica,ceftiofur,susceptible
5201986,Salmonella enterica,ceftriaxone,susceptible
5201986,Salmonella enterica,chloramphenicol,susceptible
5201986,Salmonella enterica,gentamicin,susceptible
5201986,Salmonella enterica,kanamycin,susceptible
5201986,Salmonella enterica,tetracycline,susceptible
5201986,Salmonella enterica,trimethoprim-sulfamethoxazole,susceptible
5201987,Salmonella enterica,amoxicillin-clavulanic acid,susceptible
5201987,Salmonella enterica,ampicillin,susceptible
5201987,Salmonella enterica,cefoxitin,susceptible
5201987,Salmonella enterica,ceftiofur,susceptible
5201987,Salmonella enterica,ceftriaxone,susceptible
5201987,Salmonella enterica,chloramphenicol,susceptible
5201987,Salmonella enterica,gentamicin,susceptible
5201987,Salmonella enterica,kanamycin,susceptible
5201987,Salmonella enterica,tetracycline,susceptible
5201987,Salmonella enterica,trimethoprim-sulfamethoxazole,susceptible
5201988,Salmonella enterica,amoxicillin-clavulanic acid,susceptible
5201988,Salmonella enterica,ampicillin,susceptible
5201988,Salmonella enterica,cefoxitin,susceptible
5201988,Salmonella enterica,ceftiofur,susceptible
5201988,Salmonella enterica,ceftriaxone,susceptible
5201988,Salmonella enterica,chloramphenicol,susceptible
5201988,Salmonella enterica,gentamicin,susceptible
5201988,Salmonella enterica,kanamycin,susceptible
5201988,Salmonella enterica,tetracycline,susceptible
5201988,Salmonella enterica,trimethoprim-sulfamethoxazole,susceptible
5201989,Salmonella enterica,amoxicillin-clavulanic acid,susceptible
5201989,Salmonella enterica,ampicillin,susceptible
5201989,Salmonella enterica,cefoxitin,susceptible
5201989,Salmonella enterica,ceftiofur,susceptible
5201989,Salmonella enterica,ceftriaxone,susceptible
5201989,Salmonella enterica,chloramphenicol,susceptible
5201989,Salmonella enterica,gentamicin,susceptible
5201989,Salmonella enterica,kanamycin,susceptible
5201989,Salmonella enterica,tetracycline,susceptible
5201989,Salmonella enterica,trimethoprim-sulfamethoxazole,susceptible
5201990,Salmonella enterica,amoxicillin-clavulanic acid,susceptible
5201990,Salmonella enterica,ampicillin,susceptible
5201990,Salmonella enterica,cefoxitin,susceptible
5201990,Salmonella enterica,ceftiofur,susceptible
5201990,Salmonella enterica,ceftriaxone,susceptible
5201990,Salmonella enterica,chloramphenicol,susceptible
5201990,Salmonella enterica,gentamicin,susceptible
5201990,Salmonella enterica,kanamycin,susceptible
5201990,Salmonella enterica,tetracycline,susceptible
5201990,Salmonella enterica,trimethoprim-sulfamethoxazole,susceptible
5201991,Salmonella enterica,amoxicillin-clavulanic acid,susceptible
5201991,Salmonella enterica,ampicillin,susceptible
5201991,Salmonella enterica,cefoxitin,susceptible
5201991,Salmonella enterica,ceftiofur,susceptible
5201991,Salmonella enterica,ceftriaxone,susceptible
5201991,Salmonella enterica,chloramphenicol,susceptible
5201991,Salmonella enterica,gentamicin,susceptible
5201991,Salmonella enterica,kanamycin,susceptible
5201991,Salmonella enterica,tetracycline,susceptible
5201991,Salmonella enterica,trimethoprim-sulfamethoxazole,susceptible
5201992,Salmonella enterica,amoxicillin-clavulanic acid,susceptible
5201992,Salmonella enterica,ampicillin,susceptible
5201992,Salmonella enterica,cefoxitin,susceptible
5201992,Salmonella enterica,ceftiofur,susceptible
5201992,Salmonella enterica,ceftriaxone,susceptible
5201992,Salmonella enterica,chloramphenicol,susceptible
5201992,Salmonella enterica,gentamicin,susceptible
5201992,Salmonella enterica,kanamycin,susceptible
5201992,Salmonella enterica,tetracycline,susceptible
